NRO_REGISTRO,RUC,RAZON,DEPARTAMENTO,PROVINCIA,DISTRITO,DIRECCION,FCHA_REGISTRO,COD_PRODUCTO,PRODUCTO,PRECIO_VENTA,UNIDAD,CODIGO_OSINERG,ACTIVIDAD,COD_ACTIVIDAD,MARCA
125540-048-170724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB. SECTOR 2",2026-07-21 16:26:57,45,Diesel B5 S-50,24.18,Galones,125540,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125541-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 06:32:32,124,GASOLINA REGULAR,20.24,Galones,125541,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125541-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 06:32:32,125,GASOLINA PREMIUM,20.42,Galones,125541,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125541-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 06:32:32,126,GASOHOL REGULAR,19.4,Galones,125541,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125541-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 06:32:32,127,GASOHOL PREMIUM,19.94,Galones,125541,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125541-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 06:32:32,40,Diesel B5 S-50 UV,24.39,Galones,125541,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125541-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 06:32:32,45,Diesel B5 S-50,25.96,Galones,125541,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
136367-048-300422,20603111304,"MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERU",PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETA N° 1265,2026-08-06 17:54:36,126,GASOHOL REGULAR,15.03,Galones,136367,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
136367-048-300422,20603111304,"MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERU",PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETA N° 1265,2026-08-06 17:54:36,127,GASOHOL PREMIUM,16.09,Galones,136367,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
136367-048-300422,20603111304,"MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERU",PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETA N° 1265,2026-08-06 17:54:36,40,Diesel B5 S-50 UV,19.09,Galones,136367,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
136367-048-300422,20603111304,"MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERU",PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETA N° 1265,2026-08-06 17:54:36,45,Diesel B5 S-50,19.09,Galones,136367,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
138604-048-260918,20603111304," MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERU ",ANCASH,SANTA,CHIMBOTE,AV BREA Y PARIÑAS KM 421,2026-08-06 17:58:39,40,Diesel B5 S-50 UV,19.23,Galones,138604,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
138604-048-260918,20603111304," MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERU ",ANCASH,SANTA,CHIMBOTE,AV BREA Y PARIÑAS KM 421,2026-08-06 17:58:39,45,Diesel B5 S-50,19.23,Galones,138604,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
138605-048-130120,20603111304,"MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERU ",ICA,PISCO,SAN ANDRES,CARRETERA A PARACAS KM 11.5 ,2026-08-06 17:56:59,40,Diesel B5 S-50 UV,19.23,Galones,138605,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
138605-048-130120,20603111304,"MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERU ",ICA,PISCO,SAN ANDRES,CARRETERA A PARACAS KM 11.5 ,2026-08-06 17:56:59,45,Diesel B5 S-50,19.23,Galones,138605,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
138924-048-170426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETA N° 1265,2026-08-04 00:05:00,126,GASOHOL REGULAR,18.52,Galones,138924,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
138924-048-170426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETA N° 1265,2026-08-04 00:05:00,127,GASOHOL PREMIUM,18.93,Galones,138924,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
138924-048-170426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETA N° 1265,2026-08-04 00:05:00,40,Diesel B5 S-50 UV,23.63,Galones,138924,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
138924-048-170426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETA N° 1265,2026-08-04 00:05:00,45,Diesel B5 S-50,25.2,Galones,138924,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
140288-048-210426,20565643496,GLOBAL FUEL S.A.,ANCASH,SANTA,CHIMBOTE,"CALLE N° 3, N° 110, ZONA INDUSTRIAL GRAN TRAPECIO",2026-08-04 09:42:33,126,GASOHOL REGULAR,18.7,Galones,140288,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
140288-048-210426,20565643496,GLOBAL FUEL S.A.,ANCASH,SANTA,CHIMBOTE,"CALLE N° 3, N° 110, ZONA INDUSTRIAL GRAN TRAPECIO",2026-08-04 09:42:33,335,PETRÓLEO INDUSTRIAL Nº 500 GE,17.08,Galones,140288,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
140288-048-210426,20565643496,GLOBAL FUEL S.A.,ANCASH,SANTA,CHIMBOTE,"CALLE N° 3, N° 110, ZONA INDUSTRIAL GRAN TRAPECIO",2026-08-04 09:42:33,336,PETRÓLEO INDUSTRIAL Nº 6 GE,17.42,Galones,140288,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
140288-048-210426,20565643496,GLOBAL FUEL S.A.,ANCASH,SANTA,CHIMBOTE,"CALLE N° 3, N° 110, ZONA INDUSTRIAL GRAN TRAPECIO",2026-08-04 09:42:33,40,Diesel B5 S-50 UV,23.53,Galones,140288,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
140288-048-210426,20565643496,GLOBAL FUEL S.A.,ANCASH,SANTA,CHIMBOTE,"CALLE N° 3, N° 110, ZONA INDUSTRIAL GRAN TRAPECIO",2026-08-04 09:42:33,45,Diesel B5 S-50,25.1,Galones,140288,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
140291-048-220426,20565643496,GLOBAL FUEL S.A.,ICA,PISCO,SAN ANDRES,"CALLE GENARO MEDRANO S/N, CARRETERA PISCO PARACAS KM. 11.5",2026-07-14 10:07:54,126,GASOHOL REGULAR,15.83,Galones,140291,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
140291-048-220426,20565643496,GLOBAL FUEL S.A.,ICA,PISCO,SAN ANDRES,"CALLE GENARO MEDRANO S/N, CARRETERA PISCO PARACAS KM. 11.5",2026-07-14 10:07:54,127,GASOHOL PREMIUM,16.05,Galones,140291,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
140291-048-220426,20565643496,GLOBAL FUEL S.A.,ICA,PISCO,SAN ANDRES,"CALLE GENARO MEDRANO S/N, CARRETERA PISCO PARACAS KM. 11.5",2026-07-14 10:07:54,40,Diesel B5 S-50 UV,18.43,Galones,140291,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
140291-048-220426,20565643496,GLOBAL FUEL S.A.,ICA,PISCO,SAN ANDRES,"CALLE GENARO MEDRANO S/N, CARRETERA PISCO PARACAS KM. 11.5",2026-07-14 10:07:54,45,Diesel B5 S-50,20,Galones,140291,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
145829-048-270426,20304177552,PLUSPETROL PERU CORPORATION S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-05-12 17:33:50,126,GASOHOL REGULAR,10.64,Galones,145829,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
145829-048-270426,20304177552,PLUSPETROL PERU CORPORATION S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-05-12 17:33:50,127,GASOHOL PREMIUM,11.95,Galones,145829,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
145829-048-270426,20304177552,PLUSPETROL PERU CORPORATION S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-08-04 17:17:37,40,Diesel B5 S-50 UV,20.81,Galones,145829,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
145829-048-270426,20304177552,PLUSPETROL PERU CORPORATION S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-08-04 17:17:37,45,Diesel B5 S-50,20.92,Galones,145829,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
146268-048-170523,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA VENTANILLA KM 25,2026-07-25 06:48:10,124,GASOLINA REGULAR,17.27,Galones,146268,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
146268-048-170523,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA VENTANILLA KM 25,2026-07-25 06:48:10,125,GASOLINA PREMIUM,17.76,Galones,146268,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
146268-048-170523,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA VENTANILLA KM 25,2026-07-25 06:48:10,126,GASOHOL REGULAR,17.1,Galones,146268,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
146268-048-170523,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA VENTANILLA KM 25,2026-07-25 06:48:10,127,GASOHOL PREMIUM,17.38,Galones,146268,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
146268-048-170523,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA VENTANILLA KM 25,2026-07-25 06:48:10,40,Diesel B5 S-50 UV,21.7,Galones,146268,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
146268-048-170523,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA VENTANILLA KM 25,2026-07-25 06:48:10,45,Diesel B5 S-50,23.27,Galones,146268,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
147725-048-071124,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-07-16 06:53:21,124,GASOLINA REGULAR,11.56,Galones,147725,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
147725-048-071124,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-07-16 06:53:21,125,GASOLINA PREMIUM,11.91,Galones,147725,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
147725-048-071124,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-07-16 06:53:21,126,GASOHOL REGULAR,11.5,Galones,147725,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
147725-048-071124,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-07-16 06:53:21,127,GASOHOL PREMIUM,11.68,Galones,147725,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
147725-048-071124,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-07-16 06:53:21,40,Diesel B5 S-50 UV,15.04,Galones,147725,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
147725-048-071124,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-07-16 06:53:21,45,Diesel B5 S-50,16.37,Galones,147725,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
148002-048-061219,20304177552,PLUSPETROL PERU CORPORATION S.A.,ICA,PISCO,PARACAS,CARRETERA PISCO PARACAS KM. 14.5 PLAYA LOBERIAS,2026-08-04 17:17:30,40,Diesel B5 S-50 UV,20.81,Galones,148002,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
148002-048-061219,20304177552,PLUSPETROL PERU CORPORATION S.A.,ICA,PISCO,PARACAS,CARRETERA PISCO PARACAS KM. 14.5 PLAYA LOBERIAS,2026-08-04 17:17:30,45,Diesel B5 S-50,21.13,Galones,148002,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
148169-048-300626,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-07-17 12:00:32,124,GASOLINA REGULAR,13.45,Galones,148169,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
148169-048-300626,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-07-17 12:00:33,125,GASOLINA PREMIUM,13.79,Galones,148169,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
148169-048-300626,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-07-17 12:00:33,126,GASOHOL REGULAR,13.34,Galones,148169,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
148169-048-300626,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-07-17 12:00:33,127,GASOHOL PREMIUM,13.5,Galones,148169,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
148169-048-300626,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-07-17 12:00:34,40,Diesel B5 S-50 UV,15.81,Galones,148169,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
148169-048-300626,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-07-17 12:00:34,45,Diesel B5 S-50,17.14,Galones,148169,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
150064-048-270720,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,ICA,PISCO,PARACAS,CARRETERA PISCO PARACAS KM 14.5 PLAYA LOBERIAS,2026-08-04 07:34:37,40,Diesel B5 S-50 UV,23.6,Galones,150064,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
150064-048-270720,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,ICA,PISCO,PARACAS,CARRETERA PISCO PARACAS KM 14.5 PLAYA LOBERIAS,2026-08-04 07:34:37,45,Diesel B5 S-50,25.17,Galones,150064,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
152033-048-170426,20565643496,GLOBAL FUEL S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-08-04 00:08:09,126,GASOHOL REGULAR,18.52,Galones,152033,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
152033-048-170426,20565643496,GLOBAL FUEL S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-08-04 00:08:09,127,GASOHOL PREMIUM,18.93,Galones,152033,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
152033-048-170426,20565643496,GLOBAL FUEL S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-08-04 00:08:09,40,Diesel B5 S-50 UV,23.63,Galones,152033,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
152033-048-170426,20565643496,GLOBAL FUEL S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,"AV. NESTOR GAMBETTA KM. 11.5, LOTE B-2",2026-08-04 00:08:09,45,Diesel B5 S-50,25.2,Galones,152033,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
152626-048-130226,20259829594,REFINERIA LA PAMPILLA S.A.A.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB SECTOR 2",2026-08-05 08:22:05,127,GASOHOL PREMIUM,20.12,Galones,152626,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
152626-048-130226,20259829594,REFINERIA LA PAMPILLA S.A.A.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB SECTOR 2",2026-08-05 08:22:29,125,GASOLINA PREMIUM,20.78,Galones,152626,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
152626-048-130226,20259829594,REFINERIA LA PAMPILLA S.A.A.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB SECTOR 2",2026-08-05 08:22:30,45,Diesel B5 S-50,26.11,Galones,152626,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
152626-048-130226,20259829594,REFINERIA LA PAMPILLA S.A.A.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB SECTOR 2",2026-08-05 08:22:31,40,Diesel B5 S-50 UV,26.11,Galones,152626,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156111-048-240426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,CUSCO,CUSCO,SAN JERONIMO,OSCOLLOPAMPA,2026-08-04 09:02:01,126,GASOHOL REGULAR,20.33,Galones,156111,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156111-048-240426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,CUSCO,CUSCO,SAN JERONIMO,OSCOLLOPAMPA,2026-08-04 09:02:01,40,Diesel B5 S-50 UV,24.86,Galones,156111,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156111-048-240426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,CUSCO,CUSCO,SAN JERONIMO,OSCOLLOPAMPA,2026-08-04 09:02:01,45,Diesel B5 S-50,26.43,Galones,156111,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156125-048-180426,20565643496,GLOBAL FUEL S.A.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 07:20:17,126,GASOHOL REGULAR,19.31,Galones,156125,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156125-048-180426,20565643496,GLOBAL FUEL S.A.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 07:20:17,127,GASOHOL PREMIUM,19.85,Galones,156125,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156125-048-180426,20565643496,GLOBAL FUEL S.A.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 07:20:17,40,Diesel B5 S-50 UV,24.29,Galones,156125,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156125-048-180426,20565643496,GLOBAL FUEL S.A.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 07:20:17,45,Diesel B5 S-50,25.86,Galones,156125,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156132-048-290426,20565643496,GLOBAL FUEL S.A.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB. SECTOR 2    ",2026-08-04 09:00:00,127,GASOHOL PREMIUM,20.12,Galones,156132,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156132-048-290426,20565643496,GLOBAL FUEL S.A.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB. SECTOR 2    ",2026-08-04 09:00:00,40,Diesel B5 S-50 UV,24.54,Galones,156132,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156132-048-290426,20565643496,GLOBAL FUEL S.A.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB. SECTOR 2    ",2026-08-04 09:00:00,45,Diesel B5 S-50,26.11,Galones,156132,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156140-048-220426,20565643496,GLOBAL FUEL S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,FELIPE SANTIAGO SALAVERRY N° 100,2026-08-04 07:41:59,126,GASOHOL REGULAR,18.87,Galones,156140,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156140-048-220426,20565643496,GLOBAL FUEL S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,FELIPE SANTIAGO SALAVERRY N° 100,2026-08-04 07:41:59,127,GASOHOL PREMIUM,20.22,Galones,156140,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156140-048-220426,20565643496,GLOBAL FUEL S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,FELIPE SANTIAGO SALAVERRY N° 100,2026-08-04 07:41:59,40,Diesel B5 S-50 UV,24.52,Galones,156140,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156140-048-220426,20565643496,GLOBAL FUEL S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,FELIPE SANTIAGO SALAVERRY N° 100,2026-08-04 07:41:59,45,Diesel B5 S-50,26.08,Galones,156140,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156145-048-170426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA VENTANILLA KM 25,2026-08-04 00:07:44,126,GASOHOL REGULAR,18.52,Galones,156145,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
