codigo_siniestro,fecha,anio,hora,franja_horaria,distrito,zona,tipo_via,clase_siniestro,cantidad_fallecidos,cantidad_lesionados,n_vehiculos,vehiculo_fugado,soat_no_vigente
A-2021-12-34,2021-12-20,2021,11:30,MANANA (06-11),MI PERU,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-12-213,2021-12-20,2021,15:30,TARDE (12-17),SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,CHOQUE,1,1,2,NO,SI
A-2021-12-223,2021-12-22,2021,06:30,MANANA (06-11),SAN MARTIN DE PORRES,URBANA,CARRETERA,DESPISTE,1,0,1,NO,SI
A-2021-12-224,2021-12-23,2021,19:00,NOCHE (18-23),LURIN,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-12-241,2021-12-24,2021,16:20,TARDE (12-17),CIENEGUILLA,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2021-12-240,2021-12-24,2021,17:00,TARDE (12-17),LOS OLIVOS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-12-293,2021-12-25,2021,13:45,TARDE (12-17),VENTANILLA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2021-12-242,2021-12-25,2021,16:30,TARDE (12-17),CARABAYLLO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-12-243,2021-12-26,2021,04:00,MADRUGADA (00-05),CHACLACAYO,URBANA,CARRETERA,DESPISTE,1,0,1,NO,SI
A-2021-12-245,2021-12-26,2021,16:00,TARDE (12-17),LA VICTORIA,URBANA,AVENIDA,VOLCADURA,1,0,1,NO,NO
A-2021-12-244,2021-12-26,2021,17:15,TARDE (12-17),CHORRILLOS,URBANA,AVENIDA,ATROPELLO,2,1,1,NO,NO
A-2021-12-246,2021-12-27,2021,04:00,MADRUGADA (00-05),LURIGANCHO,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2021-12-80,2021-12-27,2021,07:30,MANANA (06-11),CALLAO,URBANA,CARRETERA,CHOQUE,1,0,2,NO,SI
A-2021-12-218,2021-12-29,2021,13:55,TARDE (12-17),SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,1,1,1,NO,SI
A-2021-12-217,2021-12-30,2021,11:30,MANANA (06-11),LURIN,URBANA,CARRETERA,DESPISTE,1,4,1,NO,NO
A-2021-12-219,2021-12-31,2021,09:10,MANANA (06-11),LURIGANCHO,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,SI
A-2021-12-161,2021-12-31,2021,09:30,MANANA (06-11),CALLAO,URBANA,CARRETERA,CHOQUE,1,0,3,NO,NO
A-2021-12-247,2021-12-31,2021,10:54,MANANA (06-11),INDEPENDENCIA,URBANA,AVENIDA,DESPISTE,1,0,1,NO,NO
A-2021-12-248,2021-12-31,2021,17:05,TARDE (12-17),VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2022-01-69,2022-01-01,2022,06:04,MANANA (06-11),LA MOLINA,URBANA,AVENIDA,DESPISTE,1,0,1,NO,NO
A-2022-01-70,2022-01-01,2022,23:00,NOCHE (18-23),PACHACAMAC,URBANA,CARRETERA,ATROPELLO,1,0,2,NO,NO
A-2022-01-73,2022-01-03,2022,19:00,NOCHE (18-23),CHORRILLOS,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2022-01-89,2022-01-03,2022,22:00,NOCHE (18-23),PUENTE PIEDRA,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2022-01-90,2022-01-04,2022,10:45,MANANA (06-11),SAN MARTIN DE PORRES,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2022-01-91,2022-01-04,2022,20:30,NOCHE (18-23),SAN MARTIN DE PORRES,URBANA,AVENIDA,DESPISTE,1,0,1,NO,NO
A-2022-01-110,2022-01-05,2022,06:50,MANANA (06-11),SAN JUAN DE MIRAFLORES,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2022-01-111,2022-01-09,2022,19:10,NOCHE (18-23),SAN BARTOLO,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2022-01-120,2022-01-10,2022,08:25,MANANA (06-11),SANTIAGO DE SURCO,URBANA,CARRETERA,DESPISTE,1,0,1,NO,NO
A-2022-01-121,2022-01-12,2022,02:00,MADRUGADA (00-05),EL AGUSTINO,URBANA,AUTOPISTA,CHOQUE CON OBJETO FIJO,1,0,2,NO,NO
A-2022-01-123,2022-01-13,2022,14:00,TARDE (12-17),LIMA,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2022-01-124,2022-01-14,2022,15:30,TARDE (12-17),SAN JUAN DE LURIGANCHO,RURAL,CALLE,ATROPELLO,1,0,1,NO,NO
A-2022-01-125,2022-01-14,2022,20:50,NOCHE (18-23),PUENTE PIEDRA,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2022-01-126,2022-01-17,2022,07:45,MANANA (06-11),ATE,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2022-01-260,2022-01-18,2022,17:00,TARDE (12-17),CIENEGUILLA,RURAL,CARRETERA,DESPISTE,1,1,2,NO,SI
A-2022-01-261,2022-01-19,2022,16:50,TARDE (12-17),COMAS,URBANA,AVENIDA,CAÍDA DE PASAJERO,1,0,1,SI,NO
A-2022-01-94,2022-01-21,2022,04:40,MADRUGADA (00-05),VENTANILLA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2022-01-262,2022-01-21,2022,20:00,NOCHE (18-23),LURIN,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2022-01-104,2022-01-22,2022,06:00,MANANA (06-11),CALLAO,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2022-01-266,2022-01-22,2022,22:50,NOCHE (18-23),SANTIAGO DE SURCO,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,SI
A-2022-01-268,2022-01-24,2022,04:00,MADRUGADA (00-05),ATE,URBANA,CARRETERA,CHOQUE,2,1,2,NO,SI
A-2022-01-267,2022-01-25,2022,05:25,MADRUGADA (00-05),SAN JUAN DE MIRAFLORES,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2022-01-269,2022-01-28,2022,23:40,NOCHE (18-23),RIMAC,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2022-01-270,2022-01-30,2022,01:20,MADRUGADA (00-05),SANTIAGO DE SURCO,URBANA,CARRETERA,VOLCADURA,1,0,1,NO,NO
A-2022-01-277,2022-01-30,2022,06:00,MANANA (06-11),SAN MARTIN DE PORRES,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2022-01-271,2022-01-30,2022,08:10,MANANA (06-11),VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2022-01-279,2022-01-31,2022,12:00,TARDE (12-17),SANTA ANITA,URBANA,AVENIDA,DESPISTE,1,1,1,NO,NO
A-2022-02-149,2022-02-02,2022,10:00,MANANA (06-11),SAN MARTIN DE PORRES,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2022-02-150,2022-02-02,2022,20:00,NOCHE (18-23),ATE,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2022-02-151,2022-02-03,2022,06:10,MANANA (06-11),SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2022-02-153,2022-02-03,2022,13:25,TARDE (12-17),VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO,1,1,1,NO,SI
A-2022-02-154,2022-02-05,2022,07:00,MANANA (06-11),CHORRILLOS,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2022-02-22,2022-02-05,2022,17:10,TARDE (12-17),BELLAVISTA,URBANA,AVENIDA,CHOQUE FUGA,1,0,2,NO,NO
A-2022-02-155,2022-02-06,2022,05:15,MADRUGADA (00-05),INDEPENDENCIA,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2022-02-162,2022-02-06,2022,18:00,NOCHE (18-23),SAN JUAN DE MIRAFLORES,URBANA,AVENIDA,DESPISTE,1,0,1,NO,NO
A-2022-02-166,2022-02-07,2022,21:00,NOCHE (18-23),LURIGANCHO,URBANA,AVENIDA,ESPECIAL,1,0,1,NO,NO
A-2022-02-167,2022-02-08,2022,17:00,TARDE (12-17),LOS OLIVOS,URBANA,AVENIDA,CAÍDA DE PASAJERO,1,0,1,NO,SI
A-2022-02-168,2022-02-08,2022,23:40,NOCHE (18-23),SAN BORJA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2022-02-216,2022-02-09,2022,20:00,NOCHE (18-23),PACHACAMAC,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2022-02-218,2022-02-10,2022,06:30,MANANA (06-11),CARABAYLLO,URBANA,CALLE,ATROPELLO,1,0,1,NO,NO
A-2022-02-222,2022-02-11,2022,02:40,MADRUGADA (00-05),CARABAYLLO,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2022-02-221,2022-02-11,2022,18:30,NOCHE (18-23),ATE,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2022-02-223,2022-02-12,2022,02:30,MADRUGADA (00-05),RIMAC,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2022-02-228,2022-02-13,2022,15:30,TARDE (12-17),LIMA,URBANA,AVENIDA,CHOQUE,1,1,2,NO,NO
A-2022-02-229,2022-02-14,2022,05:30,MADRUGADA (00-05),MAGDALENA DEL MAR,URBANA,OTRO,DESPISTE,1,0,1,NO,SI
A-2022-02-230,2022-02-14,2022,15:20,TARDE (12-17),SAN MARTIN DE PORRES,URBANA,AVENIDA,CHOQUE,1,0,2,SI,NO
A-2022-02-231,2022-02-15,2022,04:30,MADRUGADA (00-05),LURIGANCHO,URBANA,AVENIDA,ATROPELLO FUGA,1,0,1,SI,NO
A-2022-02-234,2022-02-15,2022,11:00,MANANA (06-11),COMAS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2022-02-235,2022-02-16,2022,13:30,TARDE (12-17),RIMAC,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2022-02-81,2022-02-17,2022,21:00,NOCHE (18-23),CALLAO,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2022-02-236,2022-02-18,2022,21:00,NOCHE (18-23),MIRAFLORES,URBANA,OTRO,ATROPELLO,1,0,1,NO,NO
A-2022-02-239,2022-02-19,2022,10:30,MANANA (06-11),LURIN,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2022-02-237,2022-02-19,2022,19:45,NOCHE (18-23),LA MOLINA,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2022-02-240,2022-02-20,2022,02:30,MADRUGADA (00-05),ANCON,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2022-02-242,2022-02-23,2022,09:50,MANANA (06-11),SAN MARTIN DE PORRES,URBANA,AVENIDA,CAÍDA DE PASAJERO,1,0,1,NO,NO
A-2022-02-119,2022-02-24,2022,05:45,MADRUGADA (00-05),CALLAO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2022-02-241,2022-02-24,2022,08:15,MANANA (06-11),LIMA,URBANA,AVENIDA,ESPECIAL,1,0,1,NO,SI
A-2022-02-246,2022-02-25,2022,12:30,TARDE (12-17),ATE,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2022-02-309,2022-02-25,2022,14:10,TARDE (12-17),SAN MARTIN DE PORRES,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2022-02-249,2022-02-25,2022,23:30,NOCHE (18-23),SANTA ANITA,URBANA,AVENIDA,CHOQUE,1,2,2,SI,NO
A-2022-02-248,2022-02-26,2022,19:40,NOCHE (18-23),ATE,URBANA,OTRO,ATROPELLO,1,0,1,NO,SI
A-2022-02-250,2022-02-28,2022,03:00,MADRUGADA (00-05),RIMAC,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2022-02-251,2022-02-28,2022,05:35,MADRUGADA (00-05),CHACLACAYO,URBANA,CARRETERA,CHOQUE,1,2,2,NO,NO
A-2022-03-189,2022-03-01,2022,07:20,MANANA (06-11),PUENTE PIEDRA,RURAL,AVENIDA,VOLCADURA,1,0,2,NO,NO
A-2022-03-161,2022-03-02,2022,12:20,TARDE (12-17),CALLAO,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2022-03-181,2022-03-02,2022,14:30,TARDE (12-17),JESUS MARIA,URBANA,AVENIDA,CHOQUE,1,0,2,NO,SI
A-2022-03-283,2022-03-03,2022,23:50,NOCHE (18-23),CHORRILLOS,URBANA,AVENIDA,ATROPELLO FUGA,1,0,1,SI,NO
A-2022-03-212,2022-03-04,2022,14:00,TARDE (12-17),CARMEN DE LA LEGUA REYNOSO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2022-03-213,2022-03-05,2022,04:45,MADRUGADA (00-05),VILLA EL SALVADOR,,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2022-03-8,2022-03-05,2022,16:50,TARDE (12-17),CALLAO,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2022-03-214,2022-03-07,2022,14:30,TARDE (12-17),COMAS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2022-03-232,2022-03-07,2022,18:25,NOCHE (18-23),COMAS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2022-03-215,2022-03-08,2022,06:00,MANANA (06-11),EL AGUSTINO,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2022-03-289,2022-03-08,2022,17:20,TARDE (12-17),PACHACAMAC,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2022-03-216,2022-03-09,2022,14:00,TARDE (12-17),RIMAC,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2022-03-253,2022-03-10,2022,20:00,NOCHE (18-23),SAN MARTIN DE PORRES,URBANA,AVENIDA,CHOQUE FUGA,1,0,2,SI,SI
A-2022-03-255,2022-03-11,2022,02:00,MADRUGADA (00-05),SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,CHOQUE,1,0,2,NO,SI
A-2022-03-257,2022-03-11,2022,19:50,NOCHE (18-23),LIMA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2022-03-259,2022-03-13,2022,11:40,MANANA (06-11),SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2022-03-260,2022-03-15,2022,23:30,NOCHE (18-23),SAN JUAN DE LURIGANCHO,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,SI
A-2022-03-261,2022-03-16,2022,01:00,MADRUGADA (00-05),SAN ISIDRO,URBANA,OTRO,DESPISTE,1,1,1,NO,SI
A-2022-03-263,2022-03-18,2022,21:00,NOCHE (18-23),CARABAYLLO,URBANA,AVENIDA,CHOQUE,1,0,2,NO,SI
A-2022-03-265,2022-03-20,2022,02:45,MADRUGADA (00-05),ATE,URBANA,CARRETERA,DESPISTE,2,0,1,NO,SI
A-2022-03-266,2022-03-20,2022,23:30,NOCHE (18-23),COMAS,URBANA,AVENIDA,VOLCADURA,1,0,2,NO,SI
A-2022-03-267,2022-03-21,2022,04:00,MADRUGADA (00-05),ATE,URBANA,CARRETERA,DESPISTE,1,0,1,NO,SI
A-2022-03-270,2022-03-21,2022,18:30,NOCHE (18-23),VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2022-03-163,2022-03-24,2022,05:00,MADRUGADA (00-05),CALLAO,URBANA,CARRETERA,ESPECIAL,1,0,2,NO,NO
A-2022-03-162,2022-03-24,2022,07:30,MANANA (06-11),CALLAO,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2022-03-273,2022-03-26,2022,16:30,TARDE (12-17),ATE,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2022-03-271,2022-03-26,2022,23:50,NOCHE (18-23),LURIN,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,NO,SI
A-2022-03-275,2022-03-27,2022,17:30,TARDE (12-17),EL AGUSTINO,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,SI
A-2022-03-276,2022-03-28,2022,07:00,MANANA (06-11),MIRAFLORES,URBANA,OTRO,DESPISTE,1,1,1,NO,SI
A-2022-04-214,2022-04-01,2022,19:00,NOCHE (18-23),COMAS,URBANA,AVENIDA,ATROPELLO FUGA,1,0,1,SI,NO
A-2022-04-195,2022-04-02,2022,00:00,MADRUGADA (00-05),SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,CHOQUE,1,0,2,NO,SI
A-2022-04-191,2022-04-02,2022,11:00,MANANA (06-11),INDEPENDENCIA,URBANA,AVENIDA,CHOQUE,1,0,2,NO,SI
A-2022-04-190,2022-04-03,2022,03:50,MADRUGADA (00-05),LURIN,URBANA,CARRETERA,VOLCADURA,1,0,1,NO,SI
A-2022-04-200,2022-04-03,2022,12:05,TARDE (12-17),LURIN,URBANA,AUTOPISTA,DESPISTE,1,0,1,NO,SI
A-2022-04-192,2022-04-04,2022,10:30,MANANA (06-11),VILLA EL SALVADOR,URBANA,AVENIDA,CHOQUE,1,1,2,NO,SI
A-2022-04-23,2022-04-07,2022,02:30,MADRUGADA (00-05),CALLAO,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2022-04-194,2022-04-08,2022,05:00,MADRUGADA (00-05),SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,1,1,1,NO,SI
A-2022-04-24,2022-04-08,2022,09:20,MANANA (06-11),MI PERU,URBANA,AVENIDA,CHOQUE,2,1,3,NO,NO
A-2022-04-198,2022-04-09,2022,09:40,MANANA (06-11),ATE,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2022-04-199,2022-04-09,2022,22:10,NOCHE (18-23),ATE,URBANA,AVENIDA,CHOQUE,1,8,2,NO,SI
A-2022-04-197,2022-04-09,2022,23:30,NOCHE (18-23),ANCON,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,SI
A-2022-04-235,2022-04-10,2022,14:30,TARDE (12-17),ATE,URBANA,AVENIDA,ATROPELLO,1,0,2,NO,SI
A-2022-04-201,2022-04-13,2022,16:00,TARDE (12-17),LA VICTORIA,URBANA,AVENIDA,ATROPELLO,1,0,2,NO,SI
A-2022-04-202,2022-04-13,2022,23:30,NOCHE (18-23),PUENTE PIEDRA,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,SI
A-2022-04-236,2022-04-14,2022,00:04,MADRUGADA (00-05),COMAS,URBANA,AVENIDA,DESPISTE,1,0,1,NO,SI
A-2022-04-237,2022-04-15,2022,04:45,MADRUGADA (00-05),LURIGANCHO,URBANA,CARRETERA,CHOQUE,2,0,3,NO,SI
A-2022-04-238,2022-04-17,2022,02:10,MADRUGADA (00-05),LURIGANCHO,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2022-04-245,2022-04-17,2022,11:45,MANANA (06-11),SURQUILLO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2022-04-246,2022-04-18,2022,01:20,MADRUGADA (00-05),LOS OLIVOS,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,SI
A-2022-04-247,2022-04-19,2022,10:30,MANANA (06-11),LA VICTORIA,URBANA,AVENIDA,CAÍDA DE PASAJERO,1,0,1,NO,SI
A-2022-04-59,2022-04-19,2022,22:00,NOCHE (18-23),CALLAO,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2022-04-60,2022-04-20,2022,04:55,MADRUGADA (00-05),CALLAO,URBANA,OTRO,DESPISTE,1,0,1,NO,NO
A-2022-04-248,2022-04-20,2022,20:30,NOCHE (18-23),COMAS,URBANA,AVENIDA,DESPISTE,1,1,1,NO,SI
A-2022-04-249,2022-04-20,2022,21:30,NOCHE (18-23),LURIGANCHO,URBANA,CARRETERA,CHOQUE,1,0,2,NO,SI
A-2022-04-268,2022-04-21,2022,03:13,MADRUGADA (00-05),VILLA EL SALVADOR,RURAL,CARRETERA,CHOQUE,1,1,2,NO,NO
A-2022-04-250,2022-04-22,2022,00:03,MADRUGADA (00-05),RIMAC,URBANA,AVENIDA,DESPISTE,1,0,1,NO,SI
A-2022-04-251,2022-04-22,2022,04:00,MADRUGADA (00-05),EL AGUSTINO,URBANA,CARRETERA,VOLCADURA,1,0,2,NO,SI
A-2022-04-252,2022-04-22,2022,11:45,MANANA (06-11),RIMAC,URBANA,CARRETERA,CHOQUE,1,0,2,NO,SI
A-2022-04-61,2022-04-22,2022,14:40,TARDE (12-17),CALLAO,URBANA,CARRETERA,CHOQUE,1,0,2,NO,SI
